,Category_0,Category_1,Category_2,Category_3,Category_4,Category_5,Rating,Reviews,Size,Installs,Free,Price,Avalible_age,Genres_0,Genres_1,Genres_2,Genres_3,Genres_4,Genres_5,Genres_6
4584,0,1,0,0,1,1,4.1,16111,57000000.0,1000000,0,0.0,0,0,1,0,1,1,0,1
4585,0,1,0,1,1,0,4.8,14,2700000.0,100,1,2.49,0,1,0,1,0,1,1,1
4586,0,1,0,1,0,1,4.4,2953886,2700000.0,100000000,0,0.0,2,1,0,1,0,1,1,0
4587,0,1,0,0,0,1,4.0,2789775,68000000.0,100000000,0,0.0,2,0,0,1,1,1,0,1
4588,1,0,0,0,0,0,4.7,174827,25000000.0,10000000,0,0.0,2,1,1,0,0,1,1,0
4589,0,1,0,0,1,1,4.6,2133047,25000000.0,50000000,0,0.0,1,0,0,1,0,0,1,1
4590,0,1,1,0,1,0,4.3,482630,25000000.0,10000000,0,0.0,0,1,0,1,1,0,1,1
4591,0,1,0,0,1,0,4.0,69115,2400000.0,10000000,0,0.0,0,0,1,0,0,0,0,0
4592,0,0,0,1,1,1,4.4,3128611,2400000.0,100000000,0,0.0,2,0,0,0,1,0,1,0
4593,0,1,1,1,0,0,3.7,80816,2400000.0,50000000,0,0.0,0,1,0,1,1,1,1,0
4594,0,1,0,0,1,1,3.7,38606,96000000.0,1000000,0,0.0,0,0,0,1,0,0,1,1
4595,0,0,0,1,1,1,3.3,3044,96000000.0,1000000,0,0.0,0,0,0,0,1,0,1,0
4596,0,1,0,0,1,1,4.1,75,2200000.0,10000,0,0.0,0,0,0,0,1,1,0,1
4597,0,0,0,1,1,1,3.0,1820,33000000.0,100000,0,0.0,0,0,0,0,1,0,1,0
4598,0,1,0,0,0,1,4.1,10067,33000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
4599,0,1,0,0,1,1,3.0,480,19000000.0,1000000,0,0.0,0,0,0,1,0,0,1,1
4600,0,1,0,0,0,1,3.8,2300,19000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
4601,0,1,0,0,0,1,4.0,53144,21000000.0,5000000,0,0.0,0,0,0,1,1,1,0,1
4602,0,0,0,1,1,1,4.5,7820775,21000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
4603,0,1,1,1,0,0,4.6,22775,26000000.0,10000000,0,0.0,0,1,0,1,1,1,1,0
4604,0,1,1,1,0,0,4.1,370,29000000.0,500000,0,0.0,0,1,0,1,1,1,1,0
4605,0,1,1,0,1,0,3.6,41502,29000000.0,50000000,0,0.0,0,1,0,1,1,0,1,1
4606,0,1,1,0,1,0,4.7,963,3700000.0,10000,1,2.99,0,1,0,1,1,0,1,1
4607,0,1,1,0,1,0,3.5,21592,25000000.0,10000000,0,0.0,0,1,0,1,1,0,1,1
4608,0,1,1,1,0,1,3.1,103,28000000.0,10000,0,0.0,0,1,0,1,1,1,1,1
4609,0,0,0,1,1,1,3.9,138129,2100000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
4610,0,1,0,0,1,1,3.7,18522,2100000.0,1000000,0,0.0,1,0,0,1,0,0,1,1
4611,0,0,0,1,1,1,4.2,6454,15000000.0,5000000,0,0.0,0,0,0,0,1,0,1,0
4612,0,1,0,0,1,0,4.4,17988,7900000.0,100000,1,4.99,1,0,1,0,1,1,1,0
4613,0,1,0,0,1,1,4.4,1771,46000000.0,10000,1,4.99,1,0,1,0,0,1,1,0
4614,1,0,0,0,0,1,3.3,8465,8900000.0,10000000,0,0.0,0,1,1,0,0,1,1,1
4615,0,0,1,0,1,1,4.8,48,13000000.0,1000,0,0.0,0,0,0,1,0,1,1,1
4616,0,1,0,0,1,1,4.2,146,20000000.0,5000,1,5.99,1,0,1,0,0,1,1,0
4617,0,0,0,1,0,0,4.5,124,20000000.0,5000,1,2.99,0,0,0,0,0,1,1,0
4618,0,1,1,0,1,0,3.8,21943,2300000.0,5000000,0,0.0,0,1,0,1,1,0,1,1
4619,0,1,0,0,1,0,4.1,1468,4900000.0,10000,1,4.99,1,0,1,0,1,1,1,0
4620,0,1,0,0,1,0,4.2,131,23000000.0,1000,1,1.61,0,0,1,0,1,1,1,1
4621,0,1,0,0,1,1,4.2,1088,35000000.0,10000,1,0.99,1,0,1,0,1,1,0,1
4622,0,0,0,0,1,0,4.0,1981,18000000.0,100000,0,0.0,0,0,0,0,0,1,0,0
4623,0,1,0,0,0,1,4.2,29756,45000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
4624,1,0,0,0,0,1,3.8,82,5600000.0,5000,0,0.0,0,1,1,0,0,1,1,1
4625,0,0,1,1,0,0,4.5,1057,4500000.0,50000,0,0.0,0,0,0,1,1,0,0,0
4626,0,1,1,1,0,0,3.7,10490,5800000.0,1000000,0,0.0,0,1,0,1,1,1,1,0
4627,0,0,1,1,0,0,4.3,16600,24000000.0,1000000,0,0.0,0,0,0,1,1,0,0,0
4628,0,1,0,1,0,1,4.5,67611,21000000.0,1000000,0,0.0,2,1,0,1,0,1,1,0
4629,0,0,0,1,1,1,4.1,6601,31000000.0,500000,0,0.0,0,0,0,0,1,0,1,0
4630,0,1,0,0,1,1,4.2,233588,74000000.0,5000000,0,0.0,1,0,1,0,1,1,0,1
4631,0,1,0,0,1,1,4.5,166886,21000000.0,10000000,0,0.0,1,0,0,0,1,1,0,1
4632,0,1,1,1,1,1,4.0,93638,7300000.0,10000000,0,0.0,2,1,1,0,0,1,0,0
4633,0,0,0,1,1,1,4.4,3648765,3300000.0,100000000,0,0.0,1,0,0,0,1,0,1,0
4634,1,0,0,0,0,1,4.2,4921866,3300000.0,100000000,0,0.0,0,1,1,0,0,1,1,1
4635,0,1,0,0,1,1,4.3,83977,11000000.0,500000,0,0.0,0,0,1,0,0,0,0,1
4636,0,0,0,1,1,1,4.7,573,53000000.0,10000,0,0.0,2,0,0,0,1,0,1,0
4637,0,1,0,0,0,1,4.1,124,37000000.0,5000,1,3.99,0,0,0,1,1,1,0,1
4638,0,1,1,0,0,1,3.2,852,37000000.0,100000,0,0.0,0,1,0,1,1,0,0,1
4639,1,0,0,0,0,1,3.9,139,2000000.0,10000,0,0.0,0,1,1,0,0,1,1,1
4640,0,1,0,0,0,1,4.1,438,26000000.0,50000,0,0.0,0,0,0,1,1,1,0,1
4641,0,1,1,0,1,0,3.4,784,42000000.0,50000,0,0.0,0,1,0,1,1,0,1,1
4642,0,1,1,0,0,1,3.0,331,7800000.0,50000,0,0.0,0,1,0,1,1,0,0,1
4643,0,1,1,0,1,1,4.6,655,3500000.0,100000,0,0.0,0,1,0,1,1,1,0,1
4644,0,1,0,0,1,1,4.6,34,14000000.0,1000,0,0.0,0,0,0,1,0,0,1,1
4645,0,1,1,0,1,0,4.1,3315,5100000.0,500000,0,0.0,0,1,0,1,1,0,1,1
4646,0,0,0,1,0,1,3.1,71,1900000.0,10000,0,0.0,0,0,0,0,0,1,1,1
4647,0,1,0,0,1,1,3.4,1178,38000000.0,100000,0,0.0,1,0,1,0,1,1,0,1
4648,0,1,0,1,1,1,4.2,2158,3000000.0,500000,0,0.0,0,1,0,1,1,0,0,0
4649,0,1,1,0,1,0,4.2,26,2200000.0,5000,0,0.0,0,1,0,1,1,0,1,1
4650,0,1,1,0,1,0,3.0,245,3500000.0,10000,0,0.0,0,1,0,1,1,0,1,1
4651,0,1,0,0,1,1,2.4,210,4000000.0,10000,0,0.0,0,0,1,0,0,0,0,1
4652,0,1,0,1,0,1,4.1,568,27000000.0,100000,0,0.0,2,1,0,1,0,1,1,0
4653,0,0,0,1,1,1,2.9,83,13000000.0,10000,0,0.0,0,0,0,0,1,0,1,0
4654,0,1,0,1,0,1,4.0,712,21000000.0,100000,0,0.0,1,1,0,1,0,1,1,0
4655,0,1,1,1,0,0,4.0,198,3500000.0,50000,0,0.0,0,1,0,1,1,1,1,0
4656,0,1,1,1,0,0,3.8,24517,22000000.0,10000000,0,0.0,0,1,0,1,1,1,1,0
4657,0,1,0,0,1,1,2.4,468,7200000.0,10000,0,0.0,0,0,0,1,0,0,1,1
4658,0,1,1,0,1,1,4.4,5599,4800000.0,500000,0,0.0,0,1,0,1,1,1,0,1
4659,0,0,1,1,0,0,3.7,52,13000000.0,5000,0,0.0,0,0,0,1,1,0,0,0
4660,0,1,0,1,0,1,4.3,241,7500000.0,10000,0,0.0,1,1,0,1,0,1,1,0
4661,0,1,0,1,0,1,4.6,4435,5400000.0,100000,0,0.0,2,1,0,1,0,1,1,0
4662,0,1,0,0,1,1,4.2,11404,30000000.0,100000,0,0.0,0,0,1,0,0,1,0,1
4663,0,1,0,0,0,1,4.8,10249,30000000.0,10000,1,2.49,0,0,0,1,1,1,0,1
4664,0,1,0,0,1,1,3.6,906,196000.0,100000,0,0.0,0,0,0,1,0,0,1,1
4665,0,1,0,0,1,1,3.2,1011,196000.0,100000,0,0.0,1,0,0,1,0,0,1,1
4666,0,1,0,0,0,1,4.0,889,16000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
4667,0,1,0,0,1,0,3.5,4575,3800000.0,500000,0,0.0,0,0,1,0,0,0,0,0
4668,1,0,0,0,0,1,4.4,509,17000000.0,100000,0,0.0,0,1,1,0,0,1,1,1
4669,0,1,1,0,1,0,2.5,20,26000000.0,5000,0,0.0,0,1,0,1,1,0,1,1
4670,0,1,0,0,1,1,3.9,93,28000000.0,10000,0,0.0,0,0,0,0,1,1,0,1
4671,0,1,0,0,1,1,4.4,397147,28000000.0,10000000,0,0.0,1,0,0,1,0,0,1,1
4672,0,1,0,0,1,0,4.2,109263,38000000.0,1000000,0,0.0,1,0,1,0,0,1,0,0
4673,0,1,1,1,1,1,4.2,192677,17000000.0,50000000,0,0.0,1,1,1,0,0,1,0,0
4674,0,0,0,1,0,0,4.3,241,20000000.0,100000,0,0.0,0,0,0,0,0,1,1,0
4675,0,1,0,0,1,1,4.1,182103,6900000.0,5000000,0,0.0,1,0,0,1,0,0,1,1
4676,0,0,0,1,1,1,4.3,11335481,6900000.0,500000000,0,0.0,0,0,0,0,1,0,1,0
4677,0,1,0,0,1,0,4.2,16876,59000000.0,1000000,0,0.0,1,0,1,1,0,0,0,0
4678,0,1,0,0,1,0,4.2,2113,67000000.0,100000,0,0.0,1,0,1,0,0,1,0,0
4679,0,1,0,0,1,0,3.9,6121,61000000.0,500000,0,0.0,2,0,1,0,0,1,0,0
4680,0,1,0,0,1,1,3.9,85578,61000000.0,10000000,0,0.0,1,0,0,1,0,0,1,1
4681,0,1,1,1,1,1,4.4,1031045,61000000.0,100000000,0,0.0,0,1,1,0,0,1,0,0
4682,0,1,1,1,1,1,3.8,165723,1600000.0,10000000,0,0.0,0,1,1,0,0,1,0,0
4683,0,0,0,1,0,1,4.5,984451,1600000.0,50000000,0,0.0,0,0,0,0,0,1,1,1
4684,0,1,1,1,1,1,4.2,3546,3700000.0,1000000,0,0.0,0,1,1,0,0,1,0,0
4685,0,1,1,1,1,1,3.7,430643,4900000.0,50000000,0,0.0,0,1,1,0,0,1,0,0
4686,0,1,1,1,1,1,4.3,1615418,4900000.0,50000000,0,0.0,1,1,1,0,0,1,0,0
4687,0,0,0,1,0,1,4.3,542,30000000.0,100000,0,0.0,0,0,0,0,0,1,1,1
4688,0,1,1,1,1,1,4.6,9879473,40000000.0,100000000,0,0.0,1,1,1,0,0,1,0,0
4689,0,1,0,0,1,1,3.3,4288,10000000.0,500000,0,0.0,0,0,0,1,0,0,1,1
4690,0,0,1,1,1,0,3.6,124,100000000.0,5000,0,0.0,0,0,0,1,1,0,1,0
4691,0,1,0,0,1,0,4.1,2399,42000000.0,100000,0,0.0,2,0,1,0,0,1,0,0
4692,0,1,0,0,1,1,3.8,3478,95000000.0,1000000,0,0.0,0,0,1,0,1,1,0,1
4693,0,1,0,1,1,1,3.3,582,28000000.0,100000,0,0.0,0,1,0,1,1,0,0,0
4694,0,1,0,0,1,1,4.5,15924,4200000.0,100000,1,7.99,1,0,1,1,0,0,0,1
4695,0,1,1,0,1,1,4.8,3283,3600000.0,100000,0,0.0,0,1,0,1,1,1,0,1
4696,0,1,1,1,1,1,4.6,4016834,3600000.0,100000000,0,0.0,0,1,1,0,0,1,0,0
4698,0,1,0,1,0,1,4.3,903,4600000.0,1000000,0,0.0,1,1,0,1,0,1,1,0
4699,0,1,1,0,1,1,4.5,292,7900000.0,10000,0,0.0,0,1,0,1,1,1,0,1
4700,0,1,1,0,0,0,4.2,2506,7900000.0,50000,1,3.99,0,0,1,0,0,1,1,1
4701,0,1,1,0,1,1,3.8,87,4300000.0,10000,0,0.0,1,1,0,1,1,1,0,1
4702,0,1,0,1,0,1,4.7,594,3600000.0,1000,0,0.0,0,1,0,1,0,1,1,0
4703,0,1,0,0,1,1,4.2,450,5900000.0,100000,0,0.0,0,0,0,1,0,0,1,1
4704,0,1,0,0,1,1,4.3,2772,35000000.0,500000,0,0.0,1,0,1,0,0,1,1,0
4705,0,1,0,0,1,1,4.7,1997,1800000.0,5000,0,0.0,0,0,0,1,0,0,1,1
4706,0,1,1,0,1,1,4.7,127,9500000.0,5000,0,0.0,0,1,0,1,1,1,0,1
4707,0,1,0,0,1,1,3.6,309,19000000.0,10000,0,0.0,0,0,0,1,0,0,1,1
4708,0,1,0,0,1,0,4.2,2460,25000000.0,50000,1,0.99,2,0,1,0,0,1,0,0
4709,0,1,0,0,1,0,4.0,1744,37000000.0,100000,0,0.0,2,0,1,0,0,1,0,0
4710,0,1,0,0,1,1,4.3,589,3600000.0,100000,0,0.0,2,0,0,1,0,0,1,1
4711,0,1,0,0,1,1,4.7,1667,17000000.0,10000,1,14.99,1,0,1,1,0,0,0,1
4712,0,0,0,1,1,1,4.2,5387631,17000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
4713,0,1,0,0,1,1,4.6,856,2900000.0,5000,0,0.0,0,0,0,1,0,0,1,1
4714,0,1,1,0,1,1,4.8,51,3400000.0,5000,0,0.0,0,1,0,1,1,1,0,1
4715,0,0,0,1,0,0,4.6,2915189,3400000.0,100000000,0,0.0,1,0,0,0,0,1,1,0
4716,0,1,1,1,1,0,3.8,11,2900000.0,500,1,1.99,0,1,1,0,0,0,1,1
4717,1,0,0,0,0,1,4.6,7231017,2900000.0,100000000,0,0.0,0,1,1,0,0,1,1,1
4718,0,1,0,1,0,1,4.3,175523,2900000.0,10000000,0,0.0,2,1,0,1,0,1,1,0
4719,0,1,1,1,1,0,4.2,29,3500000.0,5000,0,0.0,0,1,1,0,0,0,1,1
4720,0,1,1,1,0,0,4.5,1507205,37000000.0,100000000,0,0.0,0,1,0,1,1,1,1,0
4721,0,1,0,1,0,1,3.2,38,1500000.0,1000,1,0.99,0,1,0,1,0,1,1,0
4722,0,1,0,0,1,0,4.3,1704112,1500000.0,50000000,0,0.0,0,0,1,0,1,0,0,1
4723,0,1,0,0,1,1,4.3,2142,47000000.0,50000,0,0.0,1,0,1,1,0,0,0,1
4724,0,0,0,1,1,0,4.5,1013944,47000000.0,10000000,0,0.0,1,0,0,0,1,0,0,0
4725,0,1,1,1,1,0,4.4,2371543,11000000.0,50000000,0,0.0,0,1,1,0,0,0,1,1
4726,0,1,1,1,1,1,1.9,105,9100000.0,10000,0,0.0,0,1,1,0,0,1,0,0
4727,0,0,0,1,1,1,4.4,137144,32000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
4728,0,1,1,1,1,1,2.5,24,16000000.0,5000,0,0.0,0,1,1,0,0,1,0,0
4729,0,1,1,0,1,0,4.2,2447,2500000.0,100000,0,0.0,0,1,0,1,1,0,1,1
4730,0,1,1,0,1,0,4.3,352097,6700000.0,10000000,0,0.0,0,1,0,1,1,0,1,1
4731,0,1,1,0,1,0,4.0,75,1900000.0,10000,0,0.0,0,1,0,1,1,0,1,1
4732,0,1,1,0,1,0,4.5,37607,1900000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
4733,0,0,0,1,0,1,4.8,492,27000000.0,10000,0,0.0,0,0,0,0,0,1,1,1
4734,0,1,1,0,1,0,4.2,12121,79000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
4735,0,1,1,0,1,1,4.7,65,7600000.0,5000,0,0.0,0,1,0,1,1,1,0,1
4736,0,1,0,0,0,1,4.4,101957,8199999.999999999,5000000,0,0.0,0,0,0,1,1,1,0,1
4737,0,0,1,1,0,1,4.4,205,33000000.0,50000,0,0.0,0,0,0,1,1,0,0,1
4738,0,1,1,0,1,0,4.4,95080,3100000.0,10000000,0,0.0,0,1,0,1,1,0,1,1
4739,0,0,0,1,1,1,4.6,1130966,27000000.0,10000000,0,0.0,0,0,0,0,1,0,1,0
4740,0,0,0,1,0,0,4.6,124970,27000000.0,5000000,0,0.0,1,0,0,0,0,1,1,0
4741,0,1,0,1,1,1,4.2,348,1500000.0,10000,0,0.0,0,1,0,1,1,0,0,0
4742,0,1,0,1,0,1,4.5,637254,1500000.0,10000000,0,0.0,1,1,0,1,0,1,1,0
4743,0,1,1,0,1,1,4.0,1546,4500000.0,10000,1,1.99,0,1,0,1,1,1,0,1
4744,0,1,1,0,0,1,4.4,1162331,4500000.0,100000000,0,0.0,0,1,0,1,1,0,0,1
4745,0,1,0,0,1,0,4.2,1092106,43000000.0,50000000,0,0.0,0,0,1,0,1,0,0,1
4746,0,1,1,0,1,0,4.5,40617,21000000.0,5000000,0,0.0,0,1,0,1,1,0,1,1
4747,0,1,0,1,0,1,4.6,70449,21000000.0,5000000,0,0.0,1,1,0,1,0,1,1,0
4748,0,1,1,0,1,0,4.4,1279109,21000000.0,100000000,0,0.0,0,1,0,1,1,0,1,1
4749,0,0,0,0,0,1,4.7,5754,4400000.0,100000,0,0.0,0,0,0,0,0,0,0,1
4750,0,1,1,0,1,0,4.2,54063,16000000.0,5000000,0,0.0,0,1,0,1,1,0,1,1
4751,0,1,1,0,1,0,4.4,1166,13000000.0,100000,0,0.0,0,1,0,1,1,0,1,1
4752,0,1,0,0,1,1,3.2,37584,34000000.0,5000000,0,0.0,0,0,1,0,0,0,1,1
4753,0,1,1,0,1,0,4.1,1925,8300000.000000001,100000,0,0.0,0,1,0,1,1,0,1,1
4754,0,0,0,1,1,1,4.0,142,2500000.0,50000,0,0.0,0,0,0,0,1,0,1,0
4755,0,0,0,0,0,1,4.7,801,3500000.0,5000,1,1.99,0,0,0,0,0,0,0,1
4756,0,1,1,0,1,0,4.6,168487,6400000.0,10000000,0,0.0,0,1,0,1,1,0,1,1
4757,0,1,1,0,1,0,4.6,20418,4300000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
4758,0,1,1,0,1,0,4.7,58366,6300000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
4759,0,0,0,0,0,1,4.8,1216,8600000.0,10000,1,1.99,0,0,0,0,0,0,0,1
4760,0,1,1,0,1,0,4.6,4210,1900000.0,100000,0,0.0,0,1,0,1,1,0,1,1
4761,0,1,1,0,1,0,4.2,12147,118000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
4762,0,1,0,0,1,0,4.3,10806,49000000.0,5000000,0,0.0,0,0,1,0,1,0,1,0
4763,0,1,0,0,1,1,3.3,355837,3700000.0,10000000,0,0.0,0,0,0,1,0,0,1,1
4764,0,0,0,0,0,1,4.7,149,3500000.0,1000,1,1.99,0,0,0,0,0,0,0,1
4765,0,1,0,0,1,1,4.5,22018,53000000.0,500000,0,0.0,1,0,1,0,0,0,0,1
4766,0,1,1,0,1,1,4.0,126,8000000.0,10000,0,0.0,0,1,0,1,1,1,0,1
4767,0,1,0,0,1,0,4.5,30515,8000000.0,1000000,0,0.0,1,1,1,0,1,0,1,0
4768,0,1,0,0,1,0,4.2,4878,27000000.0,100000,0,0.0,1,0,1,0,1,1,1,0
4769,0,1,1,0,1,1,4.6,252,24000000.0,10000,1,0.99,0,1,0,1,1,1,0,1
4770,0,1,0,0,1,1,4.2,63197,11000000.0,1000000,0,0.0,0,0,1,0,1,1,0,1
4771,0,1,1,0,1,1,4.7,32613,3200000.0,1000000,0,0.0,0,1,0,1,1,1,0,1
4772,0,1,1,0,1,1,4.7,8642,3700000.0,500000,0,0.0,0,1,0,1,1,1,0,1
4773,0,1,1,0,1,0,4.2,161,1200000.0,5000,1,0.99,0,1,0,1,1,0,1,1
4774,0,1,1,0,1,0,4.3,514,8400000.0,50000,0,0.0,0,1,0,1,1,0,1,1
4775,0,1,1,0,1,1,4.3,1714,31000000.0,100000,0,0.0,0,1,0,1,1,1,0,1
4777,0,1,0,0,1,0,4.5,24210,45000000.0,500000,0,0.0,1,0,1,0,0,1,0,0
4778,0,1,0,0,1,0,4.4,12736,56000000.0,1000000,0,0.0,1,0,1,0,0,0,0,0
4779,0,1,1,0,1,1,4.5,56,26000000.0,10000,1,0.99,0,1,0,1,1,1,0,1
4780,0,0,0,1,0,0,4.6,586,17000000.0,100000,0,0.0,0,0,0,0,0,1,1,0
4781,0,1,1,0,1,0,4.3,60,6900000.0,1000,1,3.99,0,1,0,1,1,0,1,1
4782,0,1,0,0,1,1,3.8,44636,6900000.0,1000000,0,0.0,0,0,1,0,1,1,0,1
4783,0,1,0,0,1,0,4.5,3432,99000000.0,1000000,0,0.0,2,0,1,0,0,1,0,0
4784,0,1,0,0,1,0,4.5,10748,47000000.0,1000000,0,0.0,0,0,1,0,0,0,0,0
4785,0,1,1,0,1,1,3.9,916,36000000.0,100000,0,0.0,0,1,0,1,1,1,0,1
4786,0,1,1,0,0,1,4.0,875,21000000.0,100000,0,0.0,0,1,0,1,1,0,0,1
4787,0,1,0,0,1,1,2.7,1616,3000000.0,500000,0,0.0,0,0,1,0,0,0,0,1
4788,0,1,0,0,1,1,4.5,18612,8500000.0,100000,1,1.49,0,0,1,0,0,1,1,0
4789,0,1,1,0,1,0,4.0,88,2000000.0,10000,1,1.99,0,1,0,1,1,0,1,1
4790,0,1,0,0,0,1,2.9,2160,15000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
4791,0,1,0,0,1,1,4.6,5898,50000000.0,100000,0,0.0,0,0,0,1,0,0,1,1
4792,0,1,0,0,1,1,4.4,38517,17000000.0,1000000,0,0.0,1,0,0,1,0,0,1,1
4793,0,1,1,0,1,1,4.5,1235841,17000000.0,50000000,0,0.0,0,1,0,1,1,1,0,1
4794,0,1,0,0,1,1,4.6,5227,1900000.0,500000,0,0.0,0,0,0,0,1,1,0,1
4795,0,1,0,0,1,1,4.4,281448,70000000.0,10000000,0,0.0,0,0,1,1,1,1,1,1
4796,0,1,1,1,1,1,4.3,436170,70000000.0,10000000,0,0.0,1,1,1,0,0,1,0,0
4797,0,1,0,0,1,1,4.4,1131937,41000000.0,100000000,0,0.0,0,0,0,1,0,0,1,1
4798,0,1,0,0,1,1,4.2,721646,99000000.0,50000000,0,0.0,1,0,1,0,1,1,0,1
4799,0,1,0,0,1,1,4.8,1499466,96000000.0,10000000,0,0.0,1,0,1,0,0,0,0,1
4800,0,0,0,1,1,1,4.3,4188345,16000000.0,100000000,0,0.0,0,0,0,0,1,0,1,0
4801,0,1,0,0,1,0,4.3,285814,84000000.0,10000000,0,0.0,1,0,1,0,0,1,0,0
4802,0,1,1,0,1,0,4.6,351267,5000000.0,10000000,0,0.0,0,1,0,1,1,0,1,1
4803,0,1,1,0,1,0,4.6,16936,5000000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
4804,0,1,0,0,1,1,4.2,36214,5000000.0,5000000,0,0.0,0,0,0,0,1,1,1,1
4805,0,1,0,0,1,1,4.2,130549,5000000.0,5000000,0,0.0,1,0,0,1,0,0,1,1
4806,0,1,0,0,1,0,4.1,74842,99000000.0,5000000,0,0.0,1,0,1,0,0,1,0,0
4807,0,1,0,0,1,0,4.4,45871,99000000.0,5000000,0,0.0,1,0,1,0,0,1,0,0
4808,0,1,1,0,1,0,4.5,5180480,26000000.0,100000000,0,0.0,0,1,0,1,1,0,1,1
4809,0,1,1,0,1,1,4.4,2591610,26000000.0,100000000,0,0.0,0,1,0,1,1,1,0,1
4810,0,1,1,1,0,0,4.4,427185,26000000.0,10000000,0,0.0,1,1,0,1,1,1,1,0
4811,0,1,0,0,1,1,4.2,50771,26000000.0,1000000,0,0.0,0,0,0,0,1,1,0,1
4812,0,1,1,0,1,1,4.5,7464996,26000000.0,100000000,0,0.0,0,1,0,1,1,1,0,1
4813,0,1,0,0,1,1,4.6,4421,37000000.0,50000,1,2.99,1,0,1,0,0,1,0,1
4814,0,1,1,0,1,0,4.5,337242,37000000.0,10000000,0,0.0,0,1,0,1,1,0,1,1
4815,0,1,1,0,1,0,4.6,387958,9000000.0,10000000,0,0.0,1,1,0,1,1,0,1,1
4816,0,1,0,0,1,0,4.0,229329,88000000.0,10000000,0,0.0,2,0,1,0,0,1,0,0
4817,0,1,0,0,1,1,4.5,97071,87000000.0,5000000,0,0.0,1,0,1,0,0,1,0,1
4818,0,1,0,0,1,1,4.2,853495,78000000.0,50000000,0,0.0,1,0,1,0,0,1,0,1
4819,0,1,0,0,1,1,3.9,5894,67000000.0,1000000,0,0.0,1,0,1,0,0,1,0,1
4820,0,1,0,0,1,0,4.7,96028,59000000.0,1000000,0,0.0,1,0,1,0,0,0,0,0
4821,0,1,0,1,0,1,4.4,695576,59000000.0,50000000,0,0.0,0,1,0,1,0,1,1,0
4822,0,1,1,0,1,0,4.5,295430,1400000.0,10000000,0,0.0,0,1,0,1,1,0,1,1
4823,0,1,0,0,1,0,4.3,121612,59000000.0,1000000,0,0.0,1,0,1,0,0,1,0,0
4824,0,1,0,1,1,1,4.4,1075016,47000000.0,100000000,0,0.0,2,1,0,1,1,0,0,0
4825,0,1,0,0,1,1,4.2,367951,76000000.0,5000000,0,0.0,1,0,1,0,0,1,0,1
4826,0,1,0,0,1,0,3.9,1987,62000000.0,100000,0,0.0,2,0,1,0,0,1,0,0
4827,0,1,0,0,1,0,4.1,650114,80000000.0,10000000,0,0.0,1,0,1,0,0,1,0,0
4828,0,1,1,0,1,0,2.2,605,3800000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
4829,0,1,0,0,1,0,4.2,41444,56000000.0,1000000,0,0.0,1,0,1,0,0,1,0,0
4830,0,1,0,0,1,1,4.2,62301,72000000.0,5000000,0,0.0,1,0,1,0,0,1,0,1
4831,0,1,0,0,0,1,2.8,405,25000000.0,50000,0,0.0,0,0,0,1,1,1,0,1
4832,0,1,0,0,1,0,3.9,145,79000000.0,10000,0,0.0,0,0,1,0,0,1,0,0
4833,0,1,0,0,1,1,4.3,3976,98000000.0,100000,0,0.0,1,0,1,0,0,1,0,1
4834,0,1,1,0,1,1,4.8,201,68000000.0,1000,1,1.49,0,1,0,1,1,1,0,1
4835,0,1,0,0,1,0,4.3,1655,91000000.0,100000,0,0.0,1,0,1,0,0,1,0,0
4836,0,1,0,0,1,0,4.1,11258,44000000.0,500000,0,0.0,2,0,1,0,0,1,0,0
4837,0,1,0,0,1,0,4.2,11408,96000000.0,1000000,0,0.0,1,0,1,0,0,1,0,0
4838,0,1,0,0,1,0,4.4,306,61000000.0,10000,0,0.0,0,0,1,0,1,1,1,0
4839,0,1,0,0,1,0,4.1,94661,61000000.0,1000000,0,0.0,1,0,1,0,0,1,0,0
4840,0,1,0,0,1,1,4.6,99,19000000.0,10000,0,0.0,1,0,1,0,0,1,0,1
4841,0,1,1,0,1,1,4.3,71829,8800000.0,5000000,0,0.0,0,1,0,1,1,1,0,1
4842,0,1,0,0,1,0,4.3,13604,96000000.0,1000000,1,0.99,1,0,1,0,0,1,0,0
4843,0,1,0,1,1,1,3.8,142,7700000.0,10000,0,0.0,0,1,0,1,1,0,0,0
4844,0,1,1,0,1,0,4.8,1721,7700000.0,10000,1,2.5,0,1,0,1,1,0,1,1
4846,0,1,1,0,1,1,3.8,24198,2200000.0,1000000,0,0.0,0,1,0,1,1,1,0,1
